song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Gi’ Mig,2021-12-24T11:32:22Z,2:31,33,1,https://open.spotify.com/track/6gU32YmQ8TDjyeTiqzXMEJ,https://p.scdn.co/mp3-preview/fcc4f797a1ea49aa881989ad76096f725ac6b866?cid=57b733e352a843eab708ae2a3e3c30bc,3 numre i gave fordi de ikke kommer med på pladen,2021-12-24,3,https://i.scdn.co/image/ab67616d00001e0211ee221c07f192dcaeabc559,https://open.spotify.com/album/00S37qvyuiTdcU48N0T6Sm,KIDD,https://open.spotify.com/artist/7Ap8xCd7d0xon5XnkLvn4i
Moonlight Sonata (3rd Movement),2021-12-15T15:27:33Z,7:07,58,7,https://open.spotify.com/track/7wyOeWMb8aiR2qjdCEEYZJ,https://p.scdn.co/mp3-preview/b1d1619ab8b763464d6bdc11cf91994a92f8fe33?cid=57b733e352a843eab708ae2a3e3c30bc,Betoven - Best Piano Pieces,2020-03-06,19,https://i.scdn.co/image/ab67616d00001e02dc9a6325ec5630c8658d5010,https://open.spotify.com/album/417HhG8JiXnGEop7CRC30M,Betoven Collection,https://open.spotify.com/artist/5BWwOqYJwIlEbS858Kmh2E
Calcutta 2008 Basshunter Remix,2021-10-22T18:48:12Z,3:17,39,17,https://open.spotify.com/track/3XYmFqe0XURWtYfkFR9wdD,https://p.scdn.co/mp3-preview/913c40a252572a492077511320947bd0a1671f63?cid=57b733e352a843eab708ae2a3e3c30bc,The Hits,1998-03-05,17,https://i.scdn.co/image/ab67616d00001e0244112d1dcff946dc4ad055bf,https://open.spotify.com/album/2YZL6ONEgUsE5PPEFSBO9n,Dr. Bombay,https://open.spotify.com/artist/5aEE6nBaJ4POGCoFKCpK8K
I Wanna Fuck You,2021-08-07T21:23:16Z,2:58,69,16,https://open.spotify.com/track/1G93i9ga7ZPEOqpiNhM1mq,https://p.scdn.co/mp3-preview/08b0da1f96089c58698ef86553236d045f271bfe?cid=57b733e352a843eab708ae2a3e3c30bc,Tha Blue Carpet Treatment,2006-01-01,21,https://i.scdn.co/image/ab67616d00001e025a62c25459ad69981d5d09ef,https://open.spotify.com/album/5EyEI8tm60S6y2YKbjE0xI,Snoop Dogg,https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG
The Art Of Creation,2021-03-18T21:43:53Z,4:01,35,9,https://open.spotify.com/track/5MxMBEwBjRzFDHc3GRNEG9,https://p.scdn.co/mp3-preview/e974263298e8ba87508da5472a704125d71978dd?cid=57b733e352a843eab708ae2a3e3c30bc,Project One,2008-07-11,13,https://i.scdn.co/image/ab67616d00001e0267c7b722fb1f6971b9b0f4f6,https://open.spotify.com/album/42CUJdPapdU3wekfWmt1Ro,Wildstylez,https://open.spotify.com/artist/0wr85NuJuAYZsRzP1lJgiV
Daglige Brød,2021-03-10T16:00:24Z,4:49,45,8,https://open.spotify.com/track/6OUcBSlWDdg3t50Tngl71y,https://p.scdn.co/mp3-preview/bc47183772811a623934e470b495827cdacf5025?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Social Sterility,2020-12-13T15:42:45Z,1:03,14,14,https://open.spotify.com/track/01spbeDkVAa72c8Z51mYG6,https://p.scdn.co/mp3-preview/9b78b9826eaffabf1ac8241bbf47976db0e4bf1f?cid=57b733e352a843eab708ae2a3e3c30bc,From Enslavement To Obliteration (Full Dynamic Range Edition),1988,31,https://i.scdn.co/image/ab67616d00001e02f9559c4cd1bbba862a7ff06d,https://open.spotify.com/album/6re8f0t2NnxYGfOVRTDs8C,Napalm Death,https://open.spotify.com/artist/3UqRgrDIQ208yNGiWKRMNt
Ryst' Pagne,2020-10-23T10:05:49Z,4:17,41,7,https://open.spotify.com/track/0J9W7441lP0XRAWfrrPaIj,https://p.scdn.co/mp3-preview/2e99ecbffdbb62d5c250c554791515cd94faa380?cid=57b733e352a843eab708ae2a3e3c30bc,Kiddæsancen,2014,10,https://i.scdn.co/image/ab67616d00001e02fd71dead080e994a8163024b,https://open.spotify.com/album/1jmbG577Uv7s9qwdclymmI,KIDD,https://open.spotify.com/artist/7Ap8xCd7d0xon5XnkLvn4i
Nielsen's Blues,2020-09-27T22:26:03Z,2:51,0,1,https://open.spotify.com/track/7May62EAiQedGvgGdqa1Tj,,Nielsen's Blues,2020-09-18,1,https://i.scdn.co/image/ab67616d00001e02ca7d585bc70b533054226a51,https://open.spotify.com/album/1FW4toFalDIkPR0NEtL13R,Georg Nielsen,https://open.spotify.com/artist/072HbjeSxLAp9zdrfr3o0c
Patient,2020-07-28T19:05:28Z,3:14,0,8,https://open.spotify.com/track/28boB2CUpgdEDw38645vvd,,Stoney,2016-12-09,14,https://i.scdn.co/image/ab67616d00001e0209a51bd361845073cbd501b7,https://open.spotify.com/album/7J0uECwRkAFLiZljgYFq1w,Post Malone,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60
Smuk og dejlig,2020-07-23T17:27:20Z,4:20,33,9,https://open.spotify.com/track/27jxrHjgieOOkAF5hPrNjk,https://p.scdn.co/mp3-preview/5f6c70c0f0d14c8d5931e96b5f76d01731c78191?cid=57b733e352a843eab708ae2a3e3c30bc,I Danmark er jeg født,2007-09-24,11,https://i.scdn.co/image/ab67616d00001e028c7d9b497c318a7be3e87986,https://open.spotify.com/album/4q1eenbT0SY5ShmDQGyxN1,Natasja,https://open.spotify.com/artist/73O5T44Ui5WqxtW6S5JENA
Nature Boy,2020-06-14T10:02:44Z,4:44,51,2,https://open.spotify.com/track/7hDq6sOZ5Rl1XnSSfoOBRK,https://p.scdn.co/mp3-preview/c5a5dac4d3c317a70ad5388016c82e7746cfc52d?cid=57b733e352a843eab708ae2a3e3c30bc,Jan Johansson in Hamburg with Georg Riedel,2011-08-26,13,https://i.scdn.co/image/ab67616d00001e027a2a9c5dc691c07365948804,https://open.spotify.com/album/1JqIyisOzzxq9TIyMoONSE,Jan Johansson,https://open.spotify.com/artist/6DEfX2tZzx9iANmaErvLGf
VIBEZ,2020-05-20T23:30:01Z,2:24,76,4,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,https://p.scdn.co/mp3-preview/b4acc144f32c53086ba09b8b2dc6b35f5cc1515e?cid=57b733e352a843eab708ae2a3e3c30bc,KIRK,2019-09-27,13,https://i.scdn.co/image/ab67616d00001e02f2b94b2fda4f08836d6371ba,https://open.spotify.com/album/1NsTSXjVNE7XmZ8PmyW0wl,DaBaby,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk
Stor Ting,2020-04-03T02:03:29Z,3:21,4,8,https://open.spotify.com/track/4wRMKxAQJ08eUKjrB6qnMK,https://p.scdn.co/mp3-preview/a20713a789cbce9269f2d91a9a1dc81bfbbd6926?cid=57b733e352a843eab708ae2a3e3c30bc,Farven Lilla,2020-04-03,8,https://i.scdn.co/image/ab67616d00001e0225c33ad6eafcf53663042176,https://open.spotify.com/album/3xM2B60vIYtjGFu7pnXa0T,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Smag,2020-04-03T02:03:27Z,2:21,8,7,https://open.spotify.com/track/0I1CGhks11VfttWYyxVdHS,https://p.scdn.co/mp3-preview/245f3821459d02d5ab8a1572aef20e622437fbd9?cid=57b733e352a843eab708ae2a3e3c30bc,Farven Lilla,2020-04-03,8,https://i.scdn.co/image/ab67616d00001e0225c33ad6eafcf53663042176,https://open.spotify.com/album/3xM2B60vIYtjGFu7pnXa0T,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Lo-Fi,2020-04-03T02:03:26Z,2:56,3,5,https://open.spotify.com/track/55UPi5iiISGhDsjjtQYGYE,https://p.scdn.co/mp3-preview/b412e57939b5fd8421cccc3689c85fa1db1a4e9d?cid=57b733e352a843eab708ae2a3e3c30bc,Farven Lilla,2020-04-03,8,https://i.scdn.co/image/ab67616d00001e0225c33ad6eafcf53663042176,https://open.spotify.com/album/3xM2B60vIYtjGFu7pnXa0T,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Endnu En,2020-04-03T02:03:26Z,3:28,3,6,https://open.spotify.com/track/1UIQfD3EvupBRgBmcLrPYK,https://p.scdn.co/mp3-preview/b276ae32beff562c68a2e8c14f44368def08e160?cid=57b733e352a843eab708ae2a3e3c30bc,Farven Lilla,2020-04-03,8,https://i.scdn.co/image/ab67616d00001e0225c33ad6eafcf53663042176,https://open.spotify.com/album/3xM2B60vIYtjGFu7pnXa0T,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Udfordring,2020-04-03T02:03:23Z,3:07,7,4,https://open.spotify.com/track/7dnFiFRJIJvOLOYcySZAaZ,https://p.scdn.co/mp3-preview/66b68f921933f37c59421c2eacc3833f7fd82439?cid=57b733e352a843eab708ae2a3e3c30bc,Farven Lilla,2020-04-03,8,https://i.scdn.co/image/ab67616d00001e0225c33ad6eafcf53663042176,https://open.spotify.com/album/3xM2B60vIYtjGFu7pnXa0T,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
100,2020-04-03T02:03:22Z,1:27,12,1,https://open.spotify.com/track/4cUAFpSAOwmtk5kKDPr949,https://p.scdn.co/mp3-preview/811ace8e530ae8061ddbc1273a57b36da1a68502?cid=57b733e352a843eab708ae2a3e3c30bc,Farven Lilla,2020-04-03,8,https://i.scdn.co/image/ab67616d00001e0225c33ad6eafcf53663042176,https://open.spotify.com/album/3xM2B60vIYtjGFu7pnXa0T,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Dans For Mig,2020-04-03T02:03:22Z,2:58,5,3,https://open.spotify.com/track/3qHbqnWkyCXm6c9EOqVOPq,https://p.scdn.co/mp3-preview/16e8d06898e5b57df93b8d191762f55829bd3f8b?cid=57b733e352a843eab708ae2a3e3c30bc,Farven Lilla,2020-04-03,8,https://i.scdn.co/image/ab67616d00001e0225c33ad6eafcf53663042176,https://open.spotify.com/album/3xM2B60vIYtjGFu7pnXa0T,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Tilbage,2020-04-03T02:03:20Z,3:38,4,2,https://open.spotify.com/track/2ROZs7Bt4juR2bO5HIYEtN,https://p.scdn.co/mp3-preview/23400beecd29953d052a6bf3e2df0c5f9ef5493c?cid=57b733e352a843eab708ae2a3e3c30bc,Farven Lilla,2020-04-03,8,https://i.scdn.co/image/ab67616d00001e0225c33ad6eafcf53663042176,https://open.spotify.com/album/3xM2B60vIYtjGFu7pnXa0T,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Hun Ka Li Det,2020-04-03T02:03:15Z,2:57,13,1,https://open.spotify.com/track/4yyjPcNke7uKb7ElZMe0qR,https://p.scdn.co/mp3-preview/b13b6a81ec385f8a0f165040eac5dda66a9c5160?cid=57b733e352a843eab708ae2a3e3c30bc,Hun Ka Li Det,2017-03-03,1,https://i.scdn.co/image/ab67616d00001e02927d8991cac6394a3b58a2a9,https://open.spotify.com/album/5aV7PvZnsFsZo9w0iV6BaB,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Houdini,2020-04-03T02:03:15Z,2:37,7,1,https://open.spotify.com/track/7ozokN91ov5GtqhYtE3y13,https://p.scdn.co/mp3-preview/478195e6bf7e3de7b8a649e9daffea9c87b8e2e0?cid=57b733e352a843eab708ae2a3e3c30bc,Houdini,2018-03-23,1,https://i.scdn.co/image/ab67616d00001e022c77f32cbed0000242320120,https://open.spotify.com/album/3TtEvTKdRtUPDx5yPYi1Og,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Snemand,2020-04-03T02:03:14Z,3:24,21,1,https://open.spotify.com/track/7bOM3CoNEkh7UkGPkYxwtl,https://p.scdn.co/mp3-preview/57c0561fb99c23262efa003774d5b34725fa17bc?cid=57b733e352a843eab708ae2a3e3c30bc,Snemand,2017-01-16,1,https://i.scdn.co/image/ab67616d00001e02d99ed345f41ca22d635ddf7c,https://open.spotify.com/album/1JFoe3qnRizcEsFU8JPkZQ,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
DENDER (feat. Emil Stabil),2020-04-03T02:03:13Z,2:58,22,1,https://open.spotify.com/track/1jnQaoe6VpzXuFWirasGI6,https://p.scdn.co/mp3-preview/9878b36e55f4b335f396c1b905e42a3f9e4d6971?cid=57b733e352a843eab708ae2a3e3c30bc,DENDER (feat. Emil Stabil),2017-09-29,1,https://i.scdn.co/image/ab67616d00001e025505bdba6e6e6da2330c45f6,https://open.spotify.com/album/3iRc2FFJoTFXySY322Back,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
Arigato,2020-04-03T02:03:12Z,2:48,21,1,https://open.spotify.com/track/2fQBliQbM6PLlHqxaVCPaJ,https://p.scdn.co/mp3-preview/3fcf5069a40aaa09341286d6845ca4953719ffa6?cid=57b733e352a843eab708ae2a3e3c30bc,Arigato,2019-06-07,1,https://i.scdn.co/image/ab67616d00001e02792b3f0af7afcd2053db81ae,https://open.spotify.com/album/6xm1gqs2L5ibzSTu99fz6D,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
1TIL,2020-04-03T02:03:12Z,3:05,25,1,https://open.spotify.com/track/44JtOMPr4UhKTcc1cKOxQO,https://p.scdn.co/mp3-preview/4282b1292eccbe46da22c213d25937d500182332?cid=57b733e352a843eab708ae2a3e3c30bc,1TIL,2019-04-12,1,https://i.scdn.co/image/ab67616d00001e0255acba6d39918ca56bd8378e,https://open.spotify.com/album/36fFPdURTDWaigEnTceCbH,Louis Valuta,https://open.spotify.com/artist/1lQVz8S3x5pS1U22gfie1K
PENIS,2019-10-19T23:38:31Z,2:38,36,1,https://open.spotify.com/track/0bDmVU3pf81nVQHcdlNH5Z,https://p.scdn.co/mp3-preview/8c4a39e57299bace975176ab0bd4985f7a14d13d?cid=57b733e352a843eab708ae2a3e3c30bc,PENIS,2018-12-28,1,https://i.scdn.co/image/ab67616d00001e026cb0d51ac0af7d9080f1bd0b,https://open.spotify.com/album/7DIKnIcKrHIMTlos08pMXV,Finn Pind,https://open.spotify.com/artist/1gZWeEMWgi7ZhJvRRKacrB
Diggin' Up Bones,2019-09-17T16:00:14Z,2:58,62,4,https://open.spotify.com/track/6JdbV5DDltMVCyV0twmKwj,https://p.scdn.co/mp3-preview/b384ad4ceff4e27e6a2db07a59fb3a5df02acf67?cid=57b733e352a843eab708ae2a3e3c30bc,Storms of Life,1986-06-02,10,https://i.scdn.co/image/ab67616d00001e02c5c5749e79628fb4d8ef0aed,https://open.spotify.com/album/6rOVPyzQ5s7cUUyHHplESf,Randy Travis,https://open.spotify.com/artist/1pTuR132U5b4Rizal2Pr7m
Technopiik,2019-07-25T20:57:50Z,2:20,46,1,https://open.spotify.com/track/4cwfpbraQNnmCb39aMyUbC,https://p.scdn.co/mp3-preview/4c2ec546453e943a440167e3fde5f0a19634ceae?cid=57b733e352a843eab708ae2a3e3c30bc,Technopiik,2018-06-08,1,https://i.scdn.co/image/ab67616d00001e027bf859773ccc553ff399e6af,https://open.spotify.com/album/1bFlcfEIagJoaJdzQjVqZX,Pattesutter,https://open.spotify.com/artist/6gBmiKOt38JSrowmeMqawZ
Darkest Hour (The Clock),2019-07-25T11:35:51Z,4:01,62,1,https://open.spotify.com/track/5DWoPJxISs9VMRCJBzujB6,https://p.scdn.co/mp3-preview/fe2339e231e7d28312d72dc7a5c98326aada8a61?cid=57b733e352a843eab708ae2a3e3c30bc,Darkest Hour (The Clock),2019-03-04,1,https://i.scdn.co/image/ab67616d00001e024abe7cf2524cedd59f0e0ccb,https://open.spotify.com/album/4eI1N5KbjJ5j4Mfa8yZPhM,D-Block & S-te-Fan,https://open.spotify.com/artist/6L7a6wPGpvLtTwOsMLnF1z
Lonely,2019-07-18T19:20:29Z,3:17,42,1,https://open.spotify.com/track/35Z5CNt0GVIAACouXzDwpO,https://p.scdn.co/mp3-preview/9346522d2d8eef9d0afc3676228c63f2e5e1c08f?cid=57b733e352a843eab708ae2a3e3c30bc,Lonely,2019-06-21,1,https://i.scdn.co/image/ab67616d00001e021a68deb3e7e2d7fbd9aa8876,https://open.spotify.com/album/7cqKoX3EXqw7VLkg2qALYF,TOOMANYLEFTHANDS,https://open.spotify.com/artist/5tCPpDoXfTKy5yTongtDAT
Fucking Nummer,2019-04-07T19:13:54Z,5:02,53,7,https://open.spotify.com/track/64mWFnjL0AvzuBzXVQ3qmp,https://p.scdn.co/mp3-preview/0eddff90536b8a43038efa65ea00ecdf65c48d33?cid=57b733e352a843eab708ae2a3e3c30bc,Neonlys,2014-03-17,7,https://i.scdn.co/image/ab67616d00001e02b8cb7bfcff698876fee6d943,https://open.spotify.com/album/46tzxeNKuKS9BvBPVPFdhl,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Smooth,2019-01-27T18:47:11Z,2:17,0,1,https://open.spotify.com/track/0S3a4C3GBKaUFs5k29517u,,Smooth,2019-01-25,1,https://i.scdn.co/image/ab67616d00001e0257efbc83ba866b44c21718d0,https://open.spotify.com/album/0JqFheZII58EZW8u4er2bG,Just Juice,https://open.spotify.com/artist/4s0K7Gh1qCZCXB5OuMF1VT
"Sut Min Pik, Ikk'",2019-01-17T05:24:48Z,6:56,19,15,https://open.spotify.com/track/6ux9AOWkeSZRHfRrwYD3Q8,https://p.scdn.co/mp3-preview/1f6e68408bc9b2b886aafa9aeac5d49d88ca0f52?cid=57b733e352a843eab708ae2a3e3c30bc,Ingen Slukker The Stars,2003,18,https://i.scdn.co/image/ab67616d00001e02149b7cc9035c51a65dfa2d0c,https://open.spotify.com/album/79uU9cMwwAMNJTooOa4F7w,Suspekt,https://open.spotify.com/artist/74HomvqoUecDcUPRespyqg
I Love It (& Lil Pump),2019-01-05T12:52:43Z,2:07,76,1,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,https://p.scdn.co/mp3-preview/28e6929f528ba2f5227fb8f1f933f6b816919aca?cid=57b733e352a843eab708ae2a3e3c30bc,I Love It,2018-09-07,1,https://i.scdn.co/image/ab67616d00001e02b6d544387b04e1d1a5f7926c,https://open.spotify.com/album/185Tm1g5U7eMOrm3m9SQUh,Kanye West,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x
intro,2018-11-26T09:05:00Z,1:42,16,1,https://open.spotify.com/track/1Kc5pM4yA6nNWBq9eXU6ms,https://p.scdn.co/mp3-preview/6e2a5a681fd872b2cac7d341c04fcc51b3d8503b?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
substance,2018-11-26T09:05:00Z,3:07,25,2,https://open.spotify.com/track/6PB4Z4KmCI4dZ0QkWUcAK4,https://p.scdn.co/mp3-preview/7516d8d638f25bdbcebd64966b9abe8f777e8f8e?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
eli - I,2018-11-26T09:05:00Z,0:36,12,3,https://open.spotify.com/track/5IuuShyujtAGLJ5foufrGr,https://p.scdn.co/mp3-preview/c8b5e2d9123c9344f87ae126543b59c15cebe823?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
canada,2018-11-26T09:05:00Z,3:14,31,4,https://open.spotify.com/track/3DsiO87V8to9U5pw7C03Wj,https://p.scdn.co/mp3-preview/00c4482001291593b08e9510597babe3940e09ad?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
angelina,2018-11-26T09:05:00Z,2:49,45,5,https://open.spotify.com/track/3kWhNjQOk2qnwr1G8CGOtg,https://p.scdn.co/mp3-preview/20b1574c8905d9a3a958add7116db70ec19925a5?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
lala,2018-11-26T09:05:00Z,3:09,21,6,https://open.spotify.com/track/1HNbXq6kKkrFF3Dfb6yfAG,https://p.scdn.co/mp3-preview/853140cf37e31b6e4382de819301ebd4ddb5ab92?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
eli - II,2018-11-26T09:05:00Z,0:13,0,8,https://open.spotify.com/track/15rb66mPdtRwYqRqvh684m,,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
rational,2018-11-26T09:05:00Z,2:47,28,9,https://open.spotify.com/track/5YQSyd3S16F5fH3bOPB9gB,https://p.scdn.co/mp3-preview/8890ffbed7c733650742214e3380d54e24131f47?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
canada - interlude,2018-11-26T09:05:00Z,0:48,14,10,https://open.spotify.com/track/6ZaDc9leqLsy504tPJ3iLz,https://p.scdn.co/mp3-preview/1da7992ce9727c4b47c9be957826db8ef481cdf4?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
mio,2018-11-26T09:05:00Z,3:46,33,11,https://open.spotify.com/track/575rprzqwtW7jyRBVpeIlD,https://p.scdn.co/mp3-preview/0cb66ce29376ce18232f72c700dad3badbf47001?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
shade,2018-11-26T09:05:00Z,1:10,17,12,https://open.spotify.com/track/2J9FLR4bYSdDFZbnAuxcDu,https://p.scdn.co/mp3-preview/e70ccc9a84c6922e5b059588fdeef0ee3603a8b9?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
eli - III,2018-11-26T09:05:00Z,0:14,0,13,https://open.spotify.com/track/4pv1LzitrNqYKmYaInB88b,,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
rosa,2018-11-26T09:05:00Z,2:53,36,14,https://open.spotify.com/track/5OY8ipGvQkfzGV84ur9Q6Z,https://p.scdn.co/mp3-preview/4527221a3cbc8cfa65d2f8f71eed8d27965b3b1e?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
voyeur,2018-11-26T09:05:00Z,2:38,19,15,https://open.spotify.com/track/1LJT60cSmZjfBzBQwru5dS,https://p.scdn.co/mp3-preview/b1bff91df2267e3355574896492a1e8a7d86e2ae?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
sleep,2018-11-26T09:05:00Z,3:19,19,7,https://open.spotify.com/track/7uohFnGb0ECbs4Jp7u0n61,https://p.scdn.co/mp3-preview/46ae25a1aa4f59ba8668007e091763e6562e71d6?cid=57b733e352a843eab708ae2a3e3c30bc,MIDNIGHT ROCKET,2018-11-16,15,https://i.scdn.co/image/ab67616d00001e026404fdaf39e46d6070eeb4f3,https://open.spotify.com/album/7siUtOEP9qTXUSpXrXiboP,WIINSTON,https://open.spotify.com/artist/2y83GOxwL8okDqmxSmyX5o
Hard For,2018-11-22T18:37:09Z,4:07,68,8,https://open.spotify.com/track/0YSTRuZ7elW9CEBfZJW5Js,https://p.scdn.co/mp3-preview/229ca528b6a0678765cef0e73a54e834a6188ebe?cid=57b733e352a843eab708ae2a3e3c30bc,Islah (Deluxe),2016-01-29,17,https://i.scdn.co/image/ab67616d00001e029b78cdf77301fc50d06423b3,https://open.spotify.com/album/5Hs43ta4vAYKRRRR7DKjt9,Kevin Gates,https://open.spotify.com/artist/1gPhS1zisyXr5dHTYZyiMe
Hemmelighed,2018-11-02T13:28:44Z,3:24,26,1,https://open.spotify.com/track/0d3xGzXJ6Q5TICBQ4aziWu,https://p.scdn.co/mp3-preview/0ca4dc87ff6c84733fa13a75497fba9bd78ff74b?cid=57b733e352a843eab708ae2a3e3c30bc,Benjamin Og Albert,2018-11-02,10,https://i.scdn.co/image/ab67616d00001e02354c90ac13c9f27ffb7d57ab,https://open.spotify.com/album/6Md1v2OborR8cZ31eNqlbc,Benal,https://open.spotify.com/artist/1p2z4hiBCkxfWZ6OvyGBSA
